yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
1883,AA,CN2,CIN,,3,98,,61,37,,,N,,662,3669,961,122,74,34,139,261,,,,,413,217,2.26,96,8,0,2598,766,17,168,215,360,,0.9,Cincinnati Red Stockings,Bank Street Grounds,,106,99,CIN,CN2,CN2
1883,NL,DTN,DTN,,7,101,,40,58,,,N,,524,3726,931,164,48,13,166,378,,,,,650,356,3.58,89,5,2,2682,1026,22,184,324,444,,0.89,Detroit Wolverines,Recreation Park,,95,99,DTN,DTN,DTN
1883,AA,LS2,LOU,,5,98,,52,45,,,N,,564,3553,891,114,64,14,140,305,,,,,562,340,3.51,96,7,0,2619,987,7,110,269,471,,0.88,Louisville Eclipse,Eclipse Park I,,93,91,LOU,LS2,LS2
1883,NL,NY1,SFG,,6,98,,46,50,,,N,,530,3524,900,139,69,24,127,297,,,,,577,283,2.94,87,5,0,2598,907,19,170,323,468,,0.88,New York Gothams,Polo Grounds I,,99,99,NYG,NY1,NY1
1883,AA,NY4,NYP,,4,97,,54,42,,,N,,498,3534,883,111,58,6,142,259,,,,,405,282,2.9,97,6,0,2622,749,12,123,480,391,,0.9,New York Metropolitans,Polo Grounds I West Diamond,,109,106,NYP,NY4,NY4
1883,AA,PH4,PHA,,1,98,,66,32,,,Y,,720,3714,972,149,50,20,194,268,,,,,547,279,2.88,92,1,0,2619,921,22,95,347,584,,0.86,Philadelphia Athletics,Jefferson Street Grounds,,108,105,PHA,PH4,PH4
1883,NL,PHI,PHI,,8,99,,17,81,,,N,,437,3576,859,181,48,3,141,355,,,,,887,513,5.34,91,3,0,2592,1267,20,125,253,639,,0.85,Philadelphia Quakers,Recreation Park,,91,98,PHI,PHI,PHI
1883,NL,PRO,PRO,,3,98,,58,40,,,N,,636,3685,1001,189,59,21,149,309,,,,,436,229,2.37,88,4,1,2613,827,12,111,376,419,,0.9,Providence Grays,Messer Street Grounds,,103,99,PRO,PRO,PRO
1883,AA,PT1,PIT,,7,98,,31,67,,,N,,525,3609,892,120,58,13,162,345,,,,,728,445,4.62,82,1,1,2601,1140,21,151,271,506,,0.88,Pittsburg Alleghenys,Exposition Park I,,94,98,PIT,PT1,PT1
1883,AA,SL4,STL,,2,98,,65,33,,,N,,549,3495,892,118,46,7,125,240,,,,,409,218,2.23,93,9,1,2637,729,7,150,325,388,,0.9,St. Louis Browns,Sportsman's Park I,,106,106,STL,SL4,SL4
1884,UA,ALT,ALT,,10,25,,6,19,,,N,,90,899,223,30,6,2,22,130,,,,,216,114,4.68,20,0,0,657,292,3,52,93,156,,0.86,Altoona Mountain City,,,101,109,ALT,ALT,ALT
1884,NL,BFN,BUF,,3,115,,64,47,,,N,N,700,4197,1099,163,69,39,215,458,,,,,626,328,2.95,108,14,1,3003,1041,46,189,534,463,,0.9,Buffalo Bisons,Olympic Park I,,103,105,BUF,BFN,BFN
1884,AA,BL2,BLO,,6,108,,63,43,,,N,N,636,3845,896,133,84,32,211,545,,,,,515,288,2.71,105,8,1,2865,869,16,219,635,461,,0.89,Baltimore Orioles,Oriole Park,,104,107,BAL,BL2,BL2
1884,UA,BLU,BLU,,4,106,,58,47,,,N,,662,3883,952,150,26,17,144,652,,,,,627,316,3.01,92,4,0,2838,1002,24,177,628,610,,0.87,Baltimore Monumentals,,,109,109,BLU,BLU,BLU
1884,AA,BR3,LAD,,9,109,,40,64,,,N,N,476,3763,845,112,47,16,179,417,,,,,644,399,3.79,105,6,0,2844,996,20,163,378,508,,0.88,Brooklyn Atlantics,Washington Park I,,100,102,BRO,BR3,BR3
1884,NL,BSN,ATL,,2,116,,73,38,,,N,N,684,4189,1063,179,60,36,207,660,,,,,468,285,2.47,109,14,2,3111,932,30,135,742,374,,0.92,Boston Beaneaters,South End Grounds I,,99,97,BSN,BSN,BSN
1884,UA,BSU,BRD,,5,111,,58,51,,,N,,636,3940,928,168,32,19,128,787,,,,,558,286,2.7,100,5,1,2859,885,17,110,753,633,,0.86,Boston Reds,,,99,98,BOS,BSU,BSU
1884,NL,CHN,CHC,,5,113,,62,50,,,N,N,834,4182,1176,162,50,142,264,469,,,,,647,336,3.03,106,9,0,2991,1028,83,231,472,595,,0.88,Chicago White Stockings,Lake Front Park II,,108,105,CHC,CHN,CHN
1884,UA,CHU,CPI,,6,93,,41,50,,,N,,438,3212,742,127,26,10,119,505,,,,,482,243,2.72,86,6,0,2409,743,12,137,679,459,,0.88,Chicago/Pittsburgh (Union League),,,98,99,CPI,CHU,CHU
1884,NL,CL2,CBL,,7,113,,35,77,,,N,N,458,3934,934,147,49,16,170,576,,,,,716,379,3.43,107,7,0,2982,1046,35,269,482,512,,0.89,Cleveland Blues,Kennard Street Park,,103,106,CLV,CL2,CL2
1884,AA,CL5,CBK,,2,110,,69,39,,,N,N,585,3759,901,107,96,40,196,404,,,,,459,286,2.68,102,8,1,2886,815,22,172,526,433,,0.9,Columbus Buckeyes,Recreation Park I,,92,93,COL,CL5,CL5
1884,AA,CN2,CIN,,5,112,,68,41,,,N,N,754,4090,1037,109,96,36,154,404,,,,,512,364,3.33,111,11,0,2949,956,27,181,308,412,,0.91,Cincinnati Red Stockings,League Park I in Cincinnati,,104,102,CIN,CN2,CN2
1884,UA,CNU,COR,,3,105,,69,36,,,N,,703,3786,1027,118,63,26,147,482,,,,,466,242,2.38,95,11,1,2742,831,17,90,503,532,,0.88,Cincinnati Outlaw Reds,,,111,107,COR,CNU,CNU
1884,NL,DTN,DTN,,8,114,,28,84,,,N,N,445,3970,825,114,47,31,207,699,,,,,736,370,3.38,109,3,0,2952,1097,36,245,488,514,,0.89,Detroit Wolverines,Recreation Park,,94,97,DTN,DTN,DTN
1884,AA,IN2,IHO,,12,110,,29,78,,,N,N,462,3813,890,129,62,20,125,560,,,,,755,437,4.2,107,2,0,2811,1001,30,199,479,515,,0.88,Indianapolis Hoosiers,Seventh Street Park,,97,100,IND,IN2,IN2
1884,UA,KCU,KCU,,11,82,,16,63,,,N,,311,2802,557,104,15,6,123,529,,,,,618,317,4.06,70,0,0,2106,862,14,127,334,520,,0.86,Kansas City Cowboys,,,87,92,KCC,KCU,KCU
1884,AA,LS2,LOU,,3,110,,68,40,,,N,N,573,3957,1004,152,69,17,146,408,,,,,425,238,2.17,101,6,0,2967,836,9,97,470,426,,0.91,Louisville Eclipse,Eclipse Park I,,95,95,LOU,LS2,LS2
1884,UA,MLU,MLU,,2,12,,8,4,,,N,,53,395,88,25,0,0,20,70,,,,,34,26,2.25,12,3,0,312,49,1,13,139,53,,0.89,Milwaukee Brewers,,,60,60,MIL,MLU,MLU
1884,NL,NY1,SFG,,4,116,,62,50,,,N,N,693,4124,1053,149,67,23,249,492,,,,,623,352,3.12,111,4,0,3042,1011,28,326,567,514,,0.89,New York Gothams,Polo Grounds I,,105,102,NYG,NY1,NY1
1884,AA,NY4,NYP,,1,112,,75,32,,,Y,N,734,4012,1052,155,64,22,203,315,,,,,423,269,2.46,111,9,0,2952,800,15,119,611,441,,0.9,New York Metropolitans,Polo Grounds I West Diamond,,100,96,NYP,NY4,NY4
1884,AA,PH4,PHA,,7,108,,61,46,,,N,N,700,3959,1057,167,100,26,153,425,,,,,546,360,3.42,105,5,0,2844,920,16,127,530,458,,0.9,Philadelphia Athletics,Jefferson Street Grounds,,107,104,PHA,PH4,PH4
1884,NL,PHI,PHI,,6,113,,39,73,,,N,N,549,3998,934,149,39,14,209,512,,,,,824,428,3.93,106,3,1,2943,1090,38,254,411,536,,0.88,Philadelphia Quakers,Recreation Park,,94,99,PHI,PHI,PHI
1884,UA,PHU,PHK,,8,67,,21,46,,,N,,414,2518,618,108,35,7,103,405,,,,,545,305,4.63,64,1,0,1779,726,7,105,310,501,,0.84,Philadelphia Keystones,,,91,94,PHK,PHU,PHU
1884,NL,PRO,PRO,,1,114,,84,28,,,Y,Y,665,4093,987,153,43,21,300,469,,,,,388,185,1.61,107,16,2,3108,825,26,172,639,398,,0.91,Providence Grays,Messer Street Grounds,,99,96,PRO,PRO,PRO
1884,AA,PT1,PIT,,11,110,,30,78,,,N,N,406,3689,777,105,50,2,143,411,,,,,725,456,4.35,108,4,0,2829,1059,25,216,338,523,,0.88,Pittsburg Alleghenys,Recreation Park,,97,101,PIT,PT1,PT1
1884,AA,RIC,RIC,,10,46,,12,30,,,N,N,194,1469,325,40,33,7,53,284,,,,,294,186,4.52,45,1,0,1110,402,14,52,167,238,,0.87,Richmond Virginians,Allen Pasture,,99,102,RIC,RIC,RIC
1884,AA,SL4,STL,,4,110,,67,40,,,N,N,658,3952,986,151,60,11,174,339,,,,,539,293,2.67,99,8,0,2961,881,16,172,477,489,,0.9,St. Louis Browns,Sportsman's Park I,,104,101,STL,SL4,SL4
1884,UA,SLU,SLM,,1,114,,94,19,,,Y,,887,4285,1251,259,41,32,181,542,,,,,429,216,1.96,104,8,6,2979,838,9,110,550,554,,0.88,St. Louis Maroons,,,99,98,SLM,SLU,SLU
1884,UA,SPU,STP,,9,9,,2,6,,,N,,24,272,49,13,1,0,7,47,,,,,57,25,3.17,7,1,0,213,72,1,27,44,47,,0.87,St. Paul White Caps,,,60,60,STP,SPU,SPU
1884,AA,TL1,TOL,,8,110,,46,58,,,N,N,463,3712,859,153,48,8,157,541,,,,,571,322,3.06,103,9,1,2838,885,12,169,501,469,,0.9,Toledo Blue Stockings,League Park,,103,105,TOL,TL1,TL1
1884,UA,WIL,WIL,,12,18,,2,16,,,N,,35,521,91,8,8,2,22,123,,,,,114,48,3.04,15,0,0,426,165,4,18,113,104,,0.85,Wilmington Quicksteps,,,103,109,WIL,WIL,WIL
1884,AA,WS7,WST,,13,63,,12,51,,,N,N,248,2166,434,61,24,6,102,377,,,,,481,242,4.01,62,3,0,1629,643,21,110,235,399,,0.85,Washington Nationals,Athletic Park,,88,93,WAS,WS7,WS7
1884,UA,WSU,WNA,,7,114,,47,65,,,N,,572,3926,931,120,26,4,118,558,,,,,679,364,3.44,94,5,0,2859,992,16,168,684,550,,0.87,Washington Nationals,,,96,98,WHS,WSU,WSU
1885,NL,BFN,BUF,,7,112,,38,74,,,N,N,495,3900,980,149,50,23,179,380,,,,,761,456,4.29,107,4,1,2868,1175,31,234,320,464,,0.9,Buffalo Bisons,Olympic Park I,,103,105,BUF,BFN,BFN
1885,AA,BL2,BLO,,8,110,,41,68,,,N,N,541,3820,837,124,59,17,279,529,,,,,683,421,3.9,103,2,4,2913,1059,12,222,395,419,,0.9,Baltimore Orioles,Oriole Park,,99,100,BAL,BL2,BL2
1885,AA,BR3,LAD,,5,112,,53,59,,,N,N,624,3943,966,121,65,14,238,324,,,,,650,381,3.46,110,3,1,2973,955,27,211,436,436,,0.91,Brooklyn Grays,Washington Park I,,100,102,BRO,BR3,BR3
1885,NL,BSN,ATL,,5,113,,46,66,,,N,N,528,3950,915,144,53,22,190,522,,,,,589,330,3.03,111,10,0,2943,1045,26,188,480,445,,0.9,Boston Beaneaters,South End Grounds I,,96,95,BSN,BSN,BSN
1885,NL,CHN,CHC,,1,113,,87,25,,,Y,N,834,4093,1079,184,75,54,340,429,,,,,470,251,2.23,108,14,4,3045,868,37,202,458,497,,0.9,Chicago White Stockings,West Side Park I,,114,107,CHC,CHN,CHN
1885,AA,CN2,CIN,,2,112,,63,49,,,N,N,642,4050,1046,108,77,26,153,420,,,,,575,362,3.26,102,7,1,2997,998,24,250,330,417,,0.91,Cincinnati Red Stockings,League Park I in Cincinnati,,102,100,CIN,CN2,CN2
1885,NL,DTN,DTN,,6,108,,41,67,,,N,N,514,3773,917,149,66,25,216,451,,,,,582,305,2.88,105,6,1,2862,966,18,224,475,445,,0.9,Detroit Wolverines,Recreation Park,,100,101,DTN,DTN,DTN
1885,AA,LS2,LOU,,6,112,,53,59,,,N,N,564,3969,986,126,83,19,152,448,,,,,598,298,2.68,109,3,1,3006,927,13,217,462,460,,0.9,Louisville Colonels,Eclipse Park I,,100,100,LOU,LS2,LS2
1885,NL,NY1,SFG,,2,112,,85,27,,,N,N,691,4029,1085,150,82,16,221,312,,,,,370,190,1.72,109,16,1,2982,758,11,265,516,331,,0.92,New York Giants,Polo Grounds I,,101,97,NYG,NY1,NY1
1885,AA,NY4,NYP,,7,108,,44,64,,,N,N,526,3731,921,123,57,21,217,428,,,,,688,432,4.15,103,2,0,2811,1015,36,204,408,453,,0.9,New York Metropolitans,Polo Grounds I West Diamond,,84,86,NYP,NY4,NY4
1885,AA,PH4,PHA,,4,113,,55,57,,,N,N,764,4142,1099,169,76,30,223,410,,,,,691,360,3.23,105,5,0,3009,1038,11,212,506,482,,0.9,Philadelphia Athletics,Jefferson Street Grounds,,106,106,PHA,PH4,PH4
1885,NL,PHI,PHI,,3,111,,56,54,,,N,N,513,3893,891,156,35,20,220,401,,,,,511,259,2.39,108,10,0,2928,860,18,218,378,447,,0.9,Philadelphia Quakers,Recreation Park,,97,98,PHI,PHI,PHI
1885,NL,PRO,PRO,,4,110,,53,57,,,N,N,442,3727,820,114,30,6,265,430,,,,,531,289,2.71,108,8,0,2880,912,18,235,371,459,,0.9,Providence Grays,Messer Street Grounds,,97,95,PRO,PRO,PRO
1885,AA,PT1,PIT,,3,111,,56,55,,,N,N,547,3975,955,123,79,5,189,537,,,,,539,328,2.92,104,8,0,3033,918,14,201,454,422,,0.91,Pittsburg Alleghenys,Recreation Park,,100,99,PIT,PT1,PT1
1885,AA,SL4,STL,,1,112,,79,33,,,Y,N,677,3972,979,132,57,17,234,282,,,,,461,272,2.44,111,11,0,3006,879,12,168,378,381,,0.92,St. Louis Browns,Sportsman's Park I,,105,101,STL,SL4,SL4
1885,NL,SL5,SLM,,8,111,,36,72,,,N,N,390,3758,829,121,21,8,214,412,,,,,593,361,3.37,107,4,0,2895,935,15,278,337,398,,0.91,St. Louis Maroons,Sportsman's Park I,,97,98,SLM,SL5,SL5
1886,AA,BL2,BLO,,8,139,,48,83,,,N,N,625,4639,945,124,51,8,379,603,269,,,,878,547,4.08,134,5,0,3618,1197,25,403,805,524,,0.9,Baltimore Orioles,Oriole Park,,98,99,BAL,BL2,BL2
1886,AA,BR3,LAD,,3,141,,76,61,,,N,N,832,5053,1261,196,80,16,433,523,248,,,,832,469,3.42,138,6,0,3702,1202,17,464,540,610,,0.9,Brooklyn Grays,Washington Park I,,100,100,BRO,BR3,BR3
1886,NL,BSN,ATL,,5,118,,56,61,,,N,N,657,4180,1085,151,59,24,250,537,156,,,,661,370,3.24,116,3,0,3087,1049,33,298,511,465,,0.9,Boston Beaneaters,South End Grounds I,,97,97,BSN,BSN,BSN
1886,NL,CHN,CHC,,1,126,,90,34,,,Y,N,900,4378,1223,198,87,53,460,513,213,,,,555,310,2.54,116,8,3,3291,988,49,262,647,475,,0.91,Chicago White Stockings,West Side Park I,,114,109,CHC,CHN,CHN
1886,AA,CN2,CIN,,5,141,,65,73,,,N,N,883,4915,1225,145,95,45,374,633,185,,,,865,579,4.18,129,3,0,3741,1267,25,481,495,580,,0.9,Cincinnati Red Stockings,League Park I in Cincinnati,,103,102,CIN,CN2,CN2
1886,NL,DTN,DTN,,2,126,,87,36,,,N,N,829,4501,1260,176,81,53,374,426,194,,,,538,349,2.85,122,8,0,3309,995,20,270,592,373,,0.92,Detroit Wolverines,Recreation Park,,103,100,DTN,DTN,DTN
1886,NL,KCN,KCN,,7,126,,30,91,,,N,N,494,4236,967,177,48,19,269,608,96,,,,872,573,4.84,117,4,0,3198,1345,27,246,442,455,,0.9,Kansas City Cowboys,Association Park,,106,114,KCN,KCN,KCN
1886,AA,LS2,LOU,,4,138,,66,70,,,N,N,833,4921,1294,182,88,20,410,558,202,,,,805,412,3.07,131,5,2,3627,1109,16,432,720,593,,0.9,Louisville Colonels,Eclipse Park I,,106,106,LOU,LS2,LS2
1886,NL,NY1,SFG,,3,124,,75,44,,,N,N,692,4298,1156,175,68,21,237,410,155,,,,558,337,2.86,119,3,1,3186,1029,23,280,588,359,,0.92,New York Giants,Polo Grounds I,,103,99,NYG,NY1,NY1
1886,AA,NY4,NYP,,7,137,,53,82,,,N,N,628,4683,1047,108,72,18,330,578,120,,,,766,461,3.5,134,5,0,3558,1148,23,386,559,545,,0.9,New York Metropolitans,St. George Cricket Grounds,,96,100,NYP,NY4,NY4
1886,AA,PH4,PHA,,6,139,,63,72,,,N,N,772,4856,1142,192,82,21,378,697,284,,,,942,537,3.97,134,4,0,3654,1308,35,388,513,637,,0.89,Philadelphia Athletics,Jefferson Street Grounds,,101,102,PHA,PH4,PH4
1886,NL,PHI,PHI,,4,119,,71,43,,,N,N,621,4072,976,145,66,26,282,516,226,,,,498,284,2.45,110,10,2,3135,923,29,264,540,393,,0.92,Philadelphia Quakers,Recreation Park,,100,99,PHI,PHI,PHI
1886,AA,PT1,PIT,,2,140,,80,57,,,N,N,810,4854,1171,186,96,16,478,713,260,,,,647,386,2.83,137,15,1,3678,1130,10,299,515,487,,0.91,Pittsburg Alleghenys,Recreation Park,,98,97,PIT,PT1,PT1
1886,AA,SL4,STL,,1,139,,93,46,,,Y,Y,944,5009,1365,206,85,20,400,425,336,,,,592,340,2.49,134,14,2,3687,1087,13,329,583,494,,0.91,St. Louis Browns,Sportsman's Park I,,105,100,STL,SL4,SL4
1886,NL,SL5,SLM,,6,126,,43,79,,,N,N,547,4250,1001,183,46,30,235,656,156,,,,712,388,3.24,118,6,0,3231,1050,34,392,501,452,,0.91,St. Louis Maroons,Sportsman's Park I,,94,97,SLM,SL5,SL5
1886,NL,WS8,WNL,,8,125,,28,92,,,N,N,445,4082,856,135,51,23,265,582,143,,,,791,497,4.3,116,4,0,3123,1147,34,379,500,458,,0.91,Washington Nationals,Swampdoodle Grounds,,94,99,WHS,WS8,WS8
1887,AA,BL2,BLO,,3,141,,77,58,,,N,N,975,4825,1337,202,100,31,469,334,545,,,,861,525,3.87,132,8,0,3660,1288,16,418,470,549,,0.9,Baltimore Orioles,Oriole Park,,94,95,BAL,BL2,BL2
1887,AA,BR3,LAD,,6,138,,60,74,,,N,N,904,4913,1281,200,82,25,456,365,409,,,,918,589,4.47,132,3,3,3555,1348,27,454,332,562,,0.9,Brooklyn Grays,Washington Park I,,101,100,BRO,BR3,BR3
1887,NL,BSN,ATL,,5,127,,61,60,,,N,N,831,4531,1255,185,94,53,340,392,373,,,,792,539,4.41,123,4,1,3300,1226,55,396,254,522,,0.9,Boston Beaneaters,South End Grounds I,,98,97,BSN,BSN,BSN
1887,NL,CHN,CHC,,3,127,,71,50,,,N,N,813,4350,1177,178,98,80,407,400,382,,,,716,433,3.46,117,4,3,3378,1156,55,338,510,472,,0.91,Chicago White Stockings,West Side Park I,,113,110,CHC,CHN,CHN
1887,AA,CL3,CLV,,8,133,,39,92,,,N,N,729,4649,1170,178,77,14,375,463,355,,,,1112,630,4.99,127,2,1,3408,1472,34,533,332,576,,0.89,Cleveland Blues,National League Park II,,97,101,CLE,CL3,CL3
1887,AA,CN2,CIN,,2,136,,81,54,,,N,N,892,4797,1285,179,102,37,382,366,527,,,,745,470,3.58,129,11,1,3546,1202,28,396,330,484,,0.91,Cincinnati Red Stockings,League Park I in Cincinnati,,102,101,CIN,CN2,CN2
1887,NL,DTN,DTN,,1,127,,79,45,,,Y,Y,969,4689,1404,213,126,55,352,258,267,,,,714,490,3.95,122,3,1,3348,1172,52,344,337,384,,0.92,Detroit Wolverines,Recreation Park,,104,100,DTN,DTN,DTN
1887,NL,IN3,IND,,8,127,,37,89,,,N,N,628,4368,1080,162,70,33,300,379,334,,,,965,633,5.24,118,4,1,3264,1289,60,431,245,479,,0.91,Indianapolis Hoosiers,Athletic Park I,,96,102,IND,IN3,IN3
1887,AA,LS2,LOU,,4,139,,76,60,,,N,N,956,4916,1420,194,98,27,436,356,466,,,,854,511,3.82,133,3,1,3615,1274,31,357,544,574,,0.9,Louisville Colonels,Eclipse Park I,,102,102,LOU,LS2,LS2
1887,NL,NY1,SFG,,4,129,,68,55,,,N,N,816,4516,1259,167,93,48,361,326,415,,,,723,441,3.57,123,5,1,3339,1096,27,373,415,430,,0.92,New York Giants,Polo Grounds I,,96,93,NYG,NY1,NY1
1887,AA,NY4,NYP,,7,138,,44,89,,,N,N,754,4820,1197,193,66,21,439,463,305,,,,1093,692,5.28,132,1,0,3540,1545,39,406,316,628,,0.89,New York Metropolitans,St. George Cricket Grounds,,96,100,NYP,NY4,NY4
1887,AA,PH4,PHA,,5,137,,64,69,,,N,N,893,4954,1370,231,84,29,321,388,476,,,,890,605,4.59,131,5,1,3558,1227,29,433,417,528,,0.9,Philadelphia Athletics,Jefferson Street Grounds,,100,100,PHA,PH4,PH4
1887,NL,PHI,PHI,,2,128,,75,48,,,N,N,901,4630,1269,213,89,47,385,346,355,,,,702,436,3.47,119,7,1,3396,1173,48,305,435,471,,0.91,Philadelphia Quakers,Philadelphia Baseball Grounds,,106,104,PHI,PHI,PHI
1887,NL,PIT,PIT,,6,125,,55,69,,,N,N,621,4414,1141,183,78,20,319,381,221,,,,750,507,4.12,123,3,0,3324,1287,39,246,248,425,,0.92,Pittsburg Alleghenys,Recreation Park,,93,93,PIT,PIT,PIT
1887,AA,SL4,STL,,1,138,,95,40,,,Y,N,1131,5048,1550,261,78,39,442,340,581,,,,761,502,3.77,132,7,2,3597,1254,19,323,334,481,,0.91,St. Louis Browns,Sportsman's Park I,,111,106,STL,SL4,SL4
1887,NL,WS8,WNL,,7,126,,46,76,,,N,N,601,4314,1039,149,63,47,269,339,334,,,,818,507,4.19,124,4,0,3270,1216,47,299,396,469,,0.91,Washington Nationals,Swampdoodle Grounds,,95,100,WHS,WS8,WS8
1888,AA,BL2,BLO,,5,137,,57,80,,,N,N,653,4656,1068,162,70,19,298,479,326,,,,779,504,3.78,130,3,0,3600,1162,23,419,525,461,,0.92,Baltimore Orioles,Oriole Park,,98,98,BAL,BL2,BL2
1888,AA,BR3,LAD,,2,143,,88,52,,,N,N,758,4871,1177,172,70,25,353,439,334,,,,584,333,2.33,138,9,0,3858,1059,15,285,577,502,,0.91,Brooklyn Bridegrooms,Washington Park I,,101,100,BRO,BR3,BR3
1888,NL,BSN,ATL,,4,137,,70,64,,,N,N,669,4834,1183,167,89,56,282,524,293,,,,619,355,2.61,134,7,0,3675,1104,36,269,484,494,,0.91,Boston Beaneaters,South End Grounds II,,104,102,BSN,BSN,BSN
1888,NL,CHN,CHC,,2,136,,77,58,,,N,N,734,4616,1201,147,95,77,290,563,287,,,,659,390,2.96,123,13,1,3558,1139,63,308,588,417,,0.92,Chicago White Stockings,West Side Park I,,107,106,CHC,CHN,CHN
1888,AA,CL3,CLV,,6,135,,50,82,,,N,N,651,4603,1076,128,59,12,315,559,353,,,,839,484,3.72,131,6,1,3513,1235,38,389,500,480,,0.91,Cleveland Blues,National League Park II,,97,101,CLE,CL3,CL3
1888,AA,CN2,CIN,,4,137,,80,54,,,N,N,745,4801,1161,132,82,32,345,555,469,,,,628,375,2.73,132,10,2,3711,1103,19,310,539,456,,0.92,Cincinnati Red Stockings,League Park I in Cincinnati,,105,104,CIN,CN2,CN2
1888,NL,DTN,DTN,,5,134,,68,63,,,N,N,721,4849,1275,177,72,51,307,396,193,,,,629,365,2.74,130,10,1,3597,1115,44,183,522,463,,0.91,Detroit Wolverines,Recreation Park,,100,97,DTN,DTN,DTN
1888,NL,IN3,IND,,7,136,,50,85,,,N,N,603,4623,1100,180,33,34,236,492,350,,,,731,502,3.81,132,6,0,3561,1260,64,308,388,449,,0.92,Indianapolis Hoosiers,Athletic Park II,,102,104,IND,IN3,IN3
1888,AA,KC2,KCC,,8,132,,43,89,,,N,N,579,4588,1000,142,61,19,288,604,257,,,,896,552,4.29,128,4,0,3471,1306,32,401,381,507,,0.91,Kansas City Cowboys,Association Park I,,106,112,KCC,KC2,KC2
1888,AA,LS2,LOU,,7,139,,48,87,,,N,N,689,4881,1177,183,67,14,322,604,318,,,,870,445,3.25,133,6,0,3693,1264,28,281,599,609,,0.9,Louisville Colonels,Eclipse Park I,,98,100,LOU,LS2,LS2
1888,NL,NY1,SFG,,1,138,,84,47,,,Y,Y,659,4747,1149,130,76,55,270,456,314,,,,479,263,1.96,133,20,1,3624,907,27,307,726,430,,0.92,New York Giants,Polo Grounds I,,99,96,NYG,NY1,NY1
1888,AA,PH4,PHA,,3,136,,81,52,,,N,N,827,4828,1209,183,89,31,303,473,434,,,,594,323,2.41,133,13,0,3624,988,14,324,596,475,,0.91,Philadelphia Athletics,Jefferson Street Grounds,,100,98,PHA,PH4,PH4
1888,NL,PHI,PHI,,3,132,,69,61,,,N,N,535,4528,1021,151,46,16,268,485,246,,,,509,309,2.38,125,16,3,3501,1072,26,196,519,424,,0.92,Philadelphia Quakers,Philadelphia Baseball Grounds,,105,104,PHI,PHI,PHI
1888,NL,PIT,PIT,,6,139,,66,68,,,N,N,534,4713,1070,150,49,14,194,583,287,,,,580,357,2.67,135,13,0,3609,1190,23,223,367,416,,0.92,Pittsburg Alleghenys,Recreation Park,,92,93,PIT,PIT,PIT
1888,AA,SL4,STL,,1,137,,92,43,,,Y,N,789,4755,1189,149,47,36,410,521,468,,,,501,281,2.09,132,12,0,3636,939,19,225,517,430,,0.92,St. Louis Browns,Sportsman's Park I,,111,106,STL,SL4,SL4
1888,NL,WS8,WNL,,8,136,,48,86,,,N,N,482,4546,944,98,49,30,246,499,331,,,,731,464,3.54,133,6,0,3537,1157,50,298,406,474,,0.91,Washington Nationals,Swampdoodle Grounds,,94,98,WHS,WS8,WS8
1889,AA,BL2,BLO,,5,139,,70,65,,,N,N,791,4756,1209,155,68,20,418,536,311,,,,795,472,3.56,128,10,1,3576,1168,27,424,540,536,,0.9,Baltimore Orioles,Oriole Park,,98,99,BAL,BL2,BL2
1889,AA,BR3,LAD,,1,140,,93,44,,,Y,N,995,4815,1265,188,79,47,550,401,389,,,,706,486,3.61,120,10,1,3636,1205,33,400,471,421,,0.92,Brooklyn Bridegrooms,Washington Park I,,95,91,BRO,BR3,BR3
1889,NL,BSN,ATL,,2,133,,83,45,,,N,N,826,4628,1251,196,54,42,471,450,331,,,,626,435,3.36,121,10,4,3498,1152,41,413,497,413,,0.92,Boston Beaneaters,South End Grounds II,,106,104,BSN,BSN,BSN
1889,NL,CHN,CHC,,3,136,,67,65,,,N,N,867,4849,1274,184,66,79,518,516,243,,,,814,513,3.73,123,6,2,3711,1313,71,408,434,463,,0.92,Chicago White Stockings,West Side Park I,,105,103,CHC,CHN,CHN
1889,NL,CL4,CLV,,6,136,,61,72,,,N,N,656,4673,1167,131,59,25,429,417,237,,,,720,484,3.66,132,6,1,3573,1182,36,519,435,365,,0.93,Cleveland Spiders,National League Park,,104,105,CLV,CL4,CL4
1889,AA,CL6,CLS,,6,140,,60,78,,,N,N,779,4816,1247,171,95,36,507,609,304,,,,924,585,4.39,114,9,4,3597,1274,33,551,610,488,,0.91,Columbus Solons,Recreation Park II,,95,94,COL,CL6,CL6
1889,AA,CN2,CIN,,4,141,,76,63,,,N,N,897,4844,1307,197,96,52,452,511,462,,,,769,483,3.5,114,3,8,3729,1270,35,475,562,440,,0.92,Cincinnati Red Stockings,League Park I in Cincinnati,,105,103,CIN,CN2,CN2
1889,NL,IN3,IND,,7,135,,59,75,,,N,N,819,4879,1356,228,35,62,377,447,252,,,,894,633,4.85,109,3,2,3522,1365,73,420,408,419,,0.92,Indianapolis Hoosiers,Athletic Park II,,102,104,IND,IN3,IN3
